account_id,amount,duration,status,balance,min_balance,std_balance,max_balance,last_balance,credits,income,std_income,last_income,expenses,std_expenses,last_expenses,insurance,household,sanctions,card,gender,frequency,region,age,relocation,account
8121229,74355,12,1,37037.92,21019.7,8350.22,71766.4,9057.5,131.13,18274.57,4825.1,10657.0,8300.8,7143.37,16480.5,0.0,0.0,0.0,0,1,1,3,25.0,0.0,55
15373543,87081,12,1,59593.29,5830.9,19710.45,153956.1,86246.8,386.07,61583.43,49059.03,51470.0,61690.82,44211.63,52629.2,0.0,1.0,0.0,0,1,1,1,47.0,0.0,43
3559398,92920,24,1,28026.93,14790.3,4497.15,43780.8,30350.5,151.84,10479.9,3871.26,4395.0,12565.46,8694.04,12324.5,0.0,0.0,0.0,0,1,1,0,31.0,0.0,22
8287960,134001,24,1,37721.5,17436.9,11506.7,93262.4,24953.0,205.55,19290.81,17406.05,9063.0,27207.67,9142.53,6008.5,0.0,0.0,0.0,0,0,1,3,47.0,0.0,16
8823491,167105,48,1,35030.24,9128.0,6791.05,105145.8,35258.3,200.67,18075.9,4660.89,19889.0,18748.03,10079.79,16369.6,0.0,1.0,0.0,0,0,1,3,44.0,0.0,30
12661821,257743,24,1,39992.61,11554.7,17326.49,114682.2,35354.0,190.56,14549.58,29225.2,81343.0,41455.73,23051.0,11286.0,0.0,0.0,0.0,0,0,2,3,19.0,0.0,28
3467933,101842,12,1,57655.16,9915.4,14961.67,136107.7,17638.8,186.88,44973.42,44942.99,9688.0,43362.34,28095.58,18318.7,0.0,0.0,0.0,0,0,1,4,28.0,0.0,33
16138015,128759,48,1,30268.61,19378.3,6253.51,58613.6,34652.4,82.02,21397.78,4118.19,14874.0,18413.18,2210.63,13951.0,0.0,0.0,0.0,0,1,1,6,27.0,0.0,21
5328625,50674,12,1,47815.22,17251.1,15542.15,69259.6,33833.4,148.82,18939.74,4431.61,23059.0,21587.81,22449.65,20078.0,0.0,0.0,0.0,0,0,1,4,46.0,0.0,15
15188273,95399,36,1,47242.02,12031.2,15691.86,148568.6,19532.5,192.1,40249.63,44194.27,49455.0,45170.53,33074.7,27347.6,0.0,0.0,0.0,0,0,1,4,40.0,0.0,32
15476160,133859,48,1,41309.96,13692.7,19955.86,129894.7,70407.4,206.71,20670.6,25148.16,105642.0,40426.45,14359.99,14297.8,0.0,0.0,0.0,0,0,2,0,31.0,0.0,34
5253898,49656,12,1,30471.69,7557.0,8416.66,56676.9,14490.9,173.9,17343.71,5424.5,3779.0,19756.84,4521.96,13699.1,0.0,1.0,0.0,0,1,1,1,48.0,0.0,28
11833883,301266,48,1,65305.1,22570.9,19355.03,124988.3,51321.2,389.69,58048.23,45184.17,46848.0,50965.61,29253.69,46814.5,0.0,0.0,0.0,0,1,1,4,37.0,0.0,31
13693268,67131,24,1,22810.54,12318.6,3764.21,41489.5,22445.9,159.85,7588.36,25907.06,7151.0,21340.25,6181.67,7879.2,0.0,0.0,0.0,0,0,1,0,53.0,0.0,22
13382172,305141,36,1,35925.95,26194.4,12744.66,94047.6,35858.8,266.29,12148.89,32627.25,1014.0,22396.04,25683.38,10384.4,0.0,0.0,0.0,0,1,0,3,45.0,0.0,34
15593280,180900,24,1,33209.67,12751.8,7615.73,54155.1,27881.7,133.75,18453.72,4763.05,15350.0,17324.21,15909.63,11404.7,0.0,0.0,0.0,0,1,1,5,43.0,0.0,29
11704945,207569,36,1,53268.87,21440.9,16771.62,113495.5,52608.2,278.26,40958.56,26914.64,12584.0,38121.57,34314.66,26202.9,0.0,1.0,0.0,0,1,0,6,19.0,0.0,62
14771545,146476,36,1,67171.06,14464.2,22060.66,126184.3,97994.9,323.14,31928.7,23682.26,20249.0,27225.42,42713.58,40346.9,0.0,1.0,0.0,0,1,0,2,48.0,0.0,67
1349512,41447,12,1,50127.02,17517.1,13972.53,47797.9,29929.6,159.0,14384.95,2311.88,6822.0,36431.4,13018.62,30859.6,0.0,1.0,0.0,2,1,1,6,32.0,1.0,65
5891311,48278,12,1,40414.1,15157.7,7429.5,67935.0,25578.9,243.38,15229.44,5386.5,9672.0,29961.88,28932.36,29720.3,0.0,1.0,0.0,0,1,1,7,50.0,0.0,24
13684788,221997,48,1,35921.21,6973.8,9042.22,44546.3,42878.1,110.3,19221.26,23508.92,15141.0,17700.17,5413.65,4090.4,0.0,0.0,0.0,0,1,0,5,53.0,0.0,34
14432328,94033,24,1,60575.11,7940.6,15293.78,153760.5,33460.4,307.47,58126.71,33441.14,32426.0,51972.57,37755.33,9208.0,0.0,0.0,1.0,2,1,1,7,31.0,0.0,28
527691,154101,24,1,53897.59,12229.8,16862.28,134833.9,63617.3,171.34,45458.75,28189.32,93553.0,47398.15,23519.2,47437.9,0.0,0.0,0.0,0,0,2,1,20.0,0.0,25
16604556,96636,12,1,44428.55,10308.8,5994.46,59053.6,21018.4,181.71,38319.27,5484.02,18215.0,36701.21,17883.42,17225.6,0.0,0.0,0.0,0,1,0,1,46.0,0.0,36
735499,65309,24,1,34495.53,24069.7,4086.46,61376.8,33949.8,222.76,12153.04,26149.17,21756.0,27458.78,7317.38,9050.1,0.0,0.0,0.0,0,0,2,3,35.0,0.0,30
16473884,261670,36,1,32656.06,14608.5,8430.22,109289.6,31501.5,138.01,17205.68,32795.53,13369.0,35858.63,24539.98,15970.3,0.0,0.0,0.0,0,1,0,6,49.0,0.0,37
7955598,94444,12,1,49865.03,8909.6,16937.74,118575.8,36877.5,239.66,54603.35,9068.83,70248.0,53221.02,26380.52,60434.0,0.0,0.0,0.0,0,1,1,3,58.0,0.0,37
13344681,56770,12,1,28093.9,21394.8,5017.72,58686.4,38205.6,133.13,18356.75,3590.12,17432.0,9098.49,6803.27,6024.7,0.0,0.0,0.0,0,1,1,1,36.0,0.0,15
11551827,186995,48,1,35290.55,11457.3,11161.72,51767.7,46857.8,175.44,21889.01,17575.65,13167.0,16718.1,9845.65,4095.0,0.0,0.0,0.0,0,1,1,1,35.0,0.0,26
12506113,36571,12,1,42362.76,17323.1,5997.06,59760.0,22444.5,157.53,14799.66,21591.12,18564.0,26693.34,17513.69,26685.1,0.0,1.0,0.0,0,1,1,4,49.0,0.0,50
15676915,48623,24,1,43777.35,10818.1,7647.85,81042.4,67280.4,224.82,25118.65,21072.9,12075.0,18801.72,11804.64,18561.3,0.0,0.0,0.0,0,0,1,0,59.0,0.0,32
6678386,121885,12,1,31820.09,3476.5,7908.85,149168.7,16583.9,178.56,42328.85,34037.64,29839.0,36269.46,20654.09,14440.7,0.0,0.0,0.0,0,0,1,4,32.0,0.0,52
4790592,26268,24,1,59553.33,18791.7,17674.21,118194.2,51688.4,329.28,41242.12,28049.78,14075.0,39327.33,21847.88,31854.4,0.0,0.0,0.0,2,1,1,4,41.0,0.0,54
10091615,96430,36,1,34740.52,18926.5,7056.25,58598.8,40488.8,166.24,15830.18,27301.73,2011.0,13785.12,6680.33,6095.5,0.0,0.0,0.0,0,1,1,7,39.0,0.0,16
3627563,57948,24,1,38715.59,3193.1,8335.47,129968.7,25178.4,200.04,22037.74,33168.97,25183.0,48873.79,39857.58,23271.4,0.0,1.0,0.0,0,1,1,2,49.0,0.0,73
11792695,221075,48,1,31744.9,24656.4,5705.48,56806.5,36480.0,166.45,22806.12,1942.98,24989.0,8095.01,10451.52,12204.5,0.0,0.0,0.0,0,0,1,3,33.0,0.0,17
6676890,85311,24,1,31179.17,19032.2,6520.51,45225.2,27556.0,109.54,11166.64,4462.28,11904.0,12538.56,6906.54,15229.3,0.0,0.0,0.0,0,0,1,1,31.0,0.0,15
5407504,210880,36,1,47077.27,8490.6,9706.64,112409.9,25037.2,151.48,18563.47,32461.7,10104.0,21995.67,23088.85,10129.3,0.0,1.0,0.0,2,0,1,3,13.0,0.0,70
7319296,74138,12,1,34021.59,20446.1,9595.97,62664.3,33957.8,139.21,18538.77,3046.04,11176.0,9082.9,3288.83,5998.3,0.0,0.0,0.0,0,0,1,1,43.0,0.0,16
8150962,36514,12,1,26168.51,5861.0,7005.98,44835.9,18913.1,224.25,16126.94,2348.26,10815.0,15188.21,8911.01,7797.2,0.0,1.0,0.0,0,0,1,1,52.0,0.0,38
1425574,193622,36,1,43820.1,15481.8,14392.68,127175.9,75506.8,225.35,41433.17,41370.38,16331.0,32984.0,38344.46,30055.8,0.0,1.0,0.0,0,1,0,6,49.0,0.0,30
12804038,137295,24,1,43374.69,21052.9,4587.27,58195.2,28398.9,181.51,13124.6,2644.91,12076.0,24731.06,6047.32,9474.3,0.0,0.0,0.0,0,0,1,5,27.0,0.0,23
12521943,76492,24,1,42082.1,13885.1,9595.04,151378.5,23008.9,206.21,27844.78,27877.37,15739.0,52264.08,40499.85,17010.1,0.0,1.0,0.0,0,1,1,2,24.0,0.0,51
2455071,43741,24,1,51757.29,24651.1,6646.33,57984.6,55420.4,224.01,15461.16,14933.7,30306.0,22231.37,3473.3,6377.2,0.0,0.0,0.0,0,0,1,7,30.0,0.0,15
9143921,31816,12,1,48288.27,3273.9,9345.33,140784.5,22566.1,189.39,21072.14,22462.55,41043.0,22435.66,23545.58,24034.3,0.0,0.0,0.0,0,0,1,1,29.0,0.0,46
409441,124784,24,1,51270.54,5127.7,17334.88,107685.0,48582.8,181.39,46523.2,18058.05,42664.0,34585.14,48334.53,20583.9,0.0,0.0,0.0,0,0,0,7,19.0,0.0,36
2253604,182659,24,1,40399.95,4746.6,16906.01,122726.5,6808.5,214.34,53865.01,29191.61,67081.0,48300.73,27243.47,25399.0,0.0,0.0,0.0,0,0,1,4,25.0,0.0,52
3830789,41595,12,1,33921.59,-3730.7,15104.83,138697.5,10783.6,153.34,22100.45,29647.41,3977.0,40725.8,15910.89,5380.0,0.0,1.0,1.0,0,0,1,4,28.0,0.0,44
209228,284220,36,1,34736.04,9506.3,5435.18,112264.9,35050.0,236.11,17737.6,33466.56,7093.0,26972.82,22093.3,33193.6,0.0,0.0,0.0,0,1,0,6,57.0,0.0,42
10981281,241993,36,1,34389.89,14516.0,6376.37,41875.5,36490.2,125.9,13258.26,5960.12,12039.0,11562.14,3389.09,11291.6,0.0,0.0,0.0,0,1,1,6,27.0,0.0,32
11578305,111912,48,1,35395.97,13698.6,13799.68,60298.1,28129.7,222.84,19562.15,3595.96,26567.0,20051.77,13298.55,14471.3,0.0,0.0,0.0,0,0,1,1,50.0,0.0,55
10734131,58347,12,1,29542.33,5877.4,7807.6,38396.5,36716.4,171.81,15875.03,3452.93,21175.0,11050.52,11486.17,20212.4,0.0,0.0,0.0,0,1,1,1,57.0,0.0,26
3979106,55437,12,1,38185.77,19603.2,8599.09,65006.9,31577.0,150.62,22408.46,19220.6,3393.0,15317.8,12227.42,2841.8,0.0,0.0,0.0,0,1,1,5,34.0,0.0,15
9939989,68731,12,1,25783.92,11292.8,7623.17,45933.4,22870.8,269.89,9939.23,3798.2,13562.0,27170.04,20406.44,5365.6,0.0,1.0,0.0,0,1,1,4,44.0,0.0,17
14347487,124653,36,1,35166.19,11602.8,8236.98,148241.4,49647.8,170.87,36147.99,31592.93,32430.0,36812.44,38131.39,44334.0,0.0,1.0,0.0,0,1,0,6,54.0,0.0,74
12310073,20285,12,1,37741.94,9644.8,8339.78,121909.6,30323.7,240.78,19266.12,33108.25,18635.0,36980.72,28055.99,8710.8,0.0,0.0,0.0,0,0,1,5,43.0,0.0,37
16354272,80404,12,1,50089.17,23636.2,11631.48,154484.4,27680.3,220.97,23055.75,30242.59,77400.0,36146.94,25316.93,58401.0,0.0,0.0,0.0,0,1,1,6,28.0,0.0,24
11749657,131060,48,1,31901.37,15183.2,5990.05,52068.1,28131.2,183.22,17690.85,3850.61,21387.0,30651.5,9879.28,17149.5,0.0,0.0,0.0,0,1,1,3,26.0,0.0,50
13287218,22568,12,1,29161.18,12519.1,3380.39,47232.1,16572.2,166.8,13753.61,20076.53,5736.0,12723.64,20397.47,9470.9,0.0,0.0,0.0,0,0,1,2,47.0,0.0,15
3291093,85695,12,1,34261.3,19491.5,9161.12,27667.5,41008.6,198.91,6333.33,20401.52,11494.0,8932.26,6789.7,5851.3,0.0,0.0,0.0,0,1,1,3,61.0,0.0,21
11496406,94996,24,1,37468.89,11550.3,9635.96,53826.1,44354.4,176.65,15541.5,24305.01,8414.0,18838.05,6184.45,2428.3,0.0,0.0,0.0,0,1,1,1,29.0,0.0,27
13979021,167177,12,1,32974.28,1309.4,13878.99,117597.5,4269.6,173.26,41592.8,39358.63,15900.0,46464.3,20513.06,14415.3,0.0,0.0,1.0,0,0,1,5,39.0,0.0,87
362889,53466,12,1,29810.26,23478.1,4171.03,68480.3,42129.2,159.32,17015.56,1704.43,12248.0,11605.96,7460.66,20351.9,0.0,0.0,0.0,0,1,1,4,25.0,0.0,19
3230612,64811,12,1,58427.71,16015.8,17358.02,69744.7,65314.7,281.18,45548.14,29236.6,44162.0,47052.68,20494.1,25766.6,0.0,0.0,0.0,0,0,1,7,45.0,1.0,20
11643638,86690,24,1,55847.64,19678.4,16308.26,125295.1,30457.7,283.99,46862.3,32191.89,78312.0,49639.54,34378.96,48559.8,0.0,0.0,0.0,2,0,1,6,22.0,0.0,21
5675428,74987,12,1,32492.31,16658.5,6143.28,53706.8,24359.5,159.61,10582.15,4543.83,5627.0,16096.93,8839.2,15732.5,0.0,0.0,0.0,0,0,1,1,54.0,0.0,24
2558587,62456,12,1,33148.24,22664.8,2537.83,54485.4,19586.2,147.05,15432.81,2962.34,14052.0,8384.38,7854.95,11636.8,0.0,0.0,0.0,0,1,1,2,29.0,0.0,27
6361582,93313,12,1,22625.23,18516.2,2975.68,60789.2,35541.3,110.94,14028.93,2886.69,9608.0,10423.31,8512.05,8803.8,0.0,0.0,0.0,0,0,1,0,58.0,0.0,20
3047410,42686,12,1,53860.85,13542.1,12160.19,97501.9,26772.9,259.63,51034.81,6990.72,27930.0,40662.54,25818.03,45150.7,0.0,1.0,0.0,0,0,1,5,48.0,0.0,44
6859637,43524,12,1,60250.87,12425.8,17269.67,150131.7,39206.5,204.79,35169.73,26477.19,27260.0,52921.2,33617.39,24447.5,0.0,0.0,0.0,0,1,1,5,53.0,0.0,37
7793652,53754,24,1,25981.65,9317.8,4303.57,50242.8,25097.2,265.12,15822.44,20610.97,8556.0,11779.76,7136.6,12703.9,0.0,0.0,0.0,0,0,1,0,55.0,0.0,26
12291120,112484,36,1,27999.88,20711.8,7481.57,41108.3,31280.6,111.05,13109.43,4773.93,15760.0,13300.97,4008.79,15611.4,0.0,0.0,0.0,0,1,1,2,34.0,0.0,17
13594687,46095,12,1,33713.61,10625.5,8691.63,58436.4,26467.9,203.03,18580.03,3881.92,25390.0,22081.29,11034.92,14115.0,0.0,1.0,0.0,0,1,1,2,46.0,0.0,72
9885466,242800,48,1,31389.66,15022.8,5195.85,57319.9,25555.1,194.85,16330.61,3670.83,19178.0,23779.75,13400.09,15024.2,0.0,0.0,0.0,0,1,1,6,47.0,1.0,35
6049205,221359,24,1,40993.24,24890.2,6954.02,39983.6,52857.4,133.71,19615.0,8188.33,0.0,17416.56,4375.21,14640.9,0.0,0.0,0.0,0,0,0,5,37.0,0.0,19
5846835,200434,36,1,36885.5,12160.2,9411.35,154627.6,21107.2,180.16,48827.61,43456.15,10103.0,57446.94,43898.3,45131.9,0.0,1.0,0.0,0,0,1,4,25.0,0.0,67
12824392,167618,24,1,37951.5,12276.3,8035.14,52686.2,39844.1,193.39,18249.08,4103.67,17669.0,17224.08,5727.91,13539.3,0.0,0.0,0.0,0,1,1,0,45.0,0.0,26
6353400,59746,24,1,46255.11,8634.1,15959.36,144760.7,83770.0,275.79,62690.25,36438.75,119193.0,53835.76,43092.58,68116.6,0.0,1.0,0.0,0,1,1,6,52.0,0.0,18
11986358,52647,24,1,49938.44,8314.4,10320.01,146446.7,6383.3,199.53,49531.11,38436.9,8827.0,57622.54,35262.69,17148.9,0.0,1.0,0.0,0,0,1,4,39.0,0.0,55
10365617,137057,12,1,47959.1,17356.3,12503.25,105160.6,40157.5,387.66,18104.74,36193.59,47012.0,29861.07,11637.99,16397.9,0.0,0.0,0.0,0,1,1,0,60.0,0.0,25
6005566,199416,36,1,27398.92,22066.7,5723.48,43599.6,27656.3,89.41,14935.13,4753.79,12562.0,16184.77,9312.1,15081.5,0.0,0.0,0.0,0,1,1,6,33.0,0.0,17
616327,155743,36,1,31307.25,11030.7,10970.13,52851.0,15263.6,163.17,20898.67,3100.37,13750.0,19320.98,10353.81,7073.6,0.0,1.0,0.0,0,0,1,1,38.0,0.0,48
1451715,209175,48,1,34260.31,22017.7,7879.91,32835.5,32252.6,139.66,20109.85,1954.97,7234.0,14166.15,8940.8,3785.4,0.0,0.0,0.0,0,1,0,3,51.0,0.0,26
1357982,196331,12,1,33975.63,27174.3,4702.4,54481.2,74834.3,141.37,19009.2,4019.36,58116.0,11554.77,4963.75,9484.0,0.0,0.0,0.0,0,0,1,4,33.0,0.0,15
1204104,270978,36,1,66575.25,29273.9,16700.02,105018.6,85136.7,381.7,42907.57,29491.42,86166.0,32684.55,18085.88,15668.7,0.0,0.0,0.0,0,0,2,4,51.0,0.0,20
7315687,155277,24,1,32886.69,14369.3,5502.44,47907.2,30197.7,96.77,14611.86,27758.69,3673.0,13440.93,15558.25,4697.2,0.0,0.0,0.0,0,0,0,7,20.0,0.0,33
11582619,76723,12,1,24431.13,19878.9,3581.73,49068.5,22315.1,172.88,11670.86,17879.76,8490.0,8264.53,5371.01,4170.5,0.0,0.0,0.0,0,1,1,2,49.0,0.0,18
15695793,113445,36,1,31628.09,18663.8,7419.08,44969.3,25576.0,143.13,12593.21,3766.28,12986.0,12412.89,6341.42,8539.9,0.0,0.0,0.0,0,1,1,5,39.0,0.0,16
6497144,149545,24,1,59158.08,9063.5,18764.07,137682.8,32332.5,393.86,29039.71,36982.41,36552.0,49994.31,31655.28,25283.0,0.0,1.0,0.0,0,1,1,0,43.0,0.0,70
6662426,247098,36,1,55177.7,17076.7,16367.6,119889.6,64445.8,393.88,47875.7,38839.75,57898.0,39865.91,39254.08,70137.2,0.0,1.0,0.0,0,1,1,3,51.0,0.0,32
6599356,204178,36,1,35065.65,6372.8,9067.16,30961.2,20800.8,140.6,16915.49,2715.96,14047.0,17606.83,14420.89,20996.2,0.0,1.0,0.0,0,1,1,1,34.0,0.0,53
652163,50315,12,1,40602.46,1617.3,8791.65,50622.7,15142.1,236.09,24611.5,3927.86,26974.0,34465.92,15102.85,1819.1,0.0,0.0,1.0,0,0,1,7,38.0,1.0,16
563528,128908,48,1,39446.16,11176.4,18678.7,90644.9,17002.2,190.8,24579.73,4106.39,29233.0,43867.57,26907.1,14059.2,0.0,1.0,0.0,0,0,1,1,35.0,0.0,34
1618977,105992,24,1,28858.67,19177.5,3062.71,58257.6,27454.7,122.22,10285.77,35753.31,6765.0,8472.07,7763.54,5031.8,0.0,0.0,0.0,0,0,0,7,32.0,0.0,28
14276601,45950,24,1,53876.85,10656.2,14345.68,82441.8,34503.4,395.17,21476.43,30383.45,6922.0,19109.02,19979.42,24329.9,0.0,1.0,0.0,0,1,1,1,30.0,0.0,74
16026380,159566,36,1,36139.38,4828.1,17039.41,127984.6,25264.9,257.25,26007.45,29013.45,37817.0,41850.61,30746.37,9782.4,0.0,1.0,1.0,0,1,1,7,21.0,1.0,70
16489659,85711,12,1,53580.96,20290.0,15232.94,119849.6,55620.7,276.23,19907.13,29639.99,117879.0,36655.3,19903.69,8978.5,0.0,0.0,0.0,0,0,1,6,55.0,0.0,20
2858389,42357,12,1,38895.99,-1620.0,15742.95,115707.2,15938.1,200.9,47035.05,29402.56,13573.0,42955.91,24318.37,12827.1,0.0,0.0,1.0,0,0,1,5,22.0,0.0,73
5395555,150575,48,1,29031.73,16662.2,14366.2,57818.5,28413.1,153.98,16025.48,5550.97,27895.0,32808.06,21079.81,12043.3,0.0,0.0,0.0,0,0,1,6,33.0,1.0,28
11927619,77880,12,1,49685.56,3602.2,17666.45,146158.7,23917.7,236.64,49468.51,30637.61,7795.0,47711.24,37151.33,12148.1,0.0,1.0,0.0,0,1,1,1,54.0,0.0,63
113374,106462,12,1,24577.47,6437.9,7439.9,108860.3,27964.8,148.68,28380.67,26368.89,24107.0,26553.67,10074.57,21070.7,0.0,1.0,0.0,0,0,1,2,48.0,0.0,53
12581846,257539,24,1,60985.62,12426.9,19279.53,142614.5,81876.2,205.8,44694.78,46597.92,82015.0,60398.4,41130.92,34736.1,0.0,1.0,0.0,0,1,2,0,18.0,0.0,40
2497906,41426,12,1,32870.09,11595.8,7319.31,60306.8,14475.9,287.55,13333.22,2077.72,12165.0,28211.61,23132.44,10221.1,0.0,1.0,0.0,0,1,1,0,45.0,0.0,44
12863289,67542,48,1,47023.28,11302.1,10449.11,49257.7,25313.5,171.49,21124.82,3368.36,12985.0,20515.47,8868.28,11337.2,0.0,0.0,0.0,0,0,1,1,49.0,0.0,22
11239709,153119,12,1,51795.15,19879.0,16654.77,56989.7,23538.0,195.76,42817.07,6097.89,46806.0,48581.97,19534.52,44358.0,0.0,0.0,0.0,0,1,1,4,34.0,0.0,23
6817911,74096,24,1,56927.24,15551.2,15097.05,77015.7,24119.1,191.47,29623.36,32422.74,28253.0,22120.96,21598.24,14645.6,0.0,0.0,1.0,0,0,1,5,26.0,0.0,26
12673491,167737,36,1,51130.59,16378.3,19506.84,131353.3,58288.2,225.15,51250.05,36506.15,26113.0,56120.83,46188.72,39503.0,0.0,1.0,0.0,0,1,1,2,48.0,0.0,71
10589986,52989,24,1,27879.12,9676.3,6578.73,38648.1,22618.7,312.56,15497.0,2033.93,16908.0,10944.4,3865.43,8882.5,0.0,0.0,0.0,0,0,1,1,45.0,0.0,16
15295599,227103,60,1,35182.54,21497.5,6917.49,44495.3,41293.3,189.65,20696.19,1032.47,19295.0,11030.36,10049.92,6435.0,0.0,0.0,0.0,0,1,1,3,37.0,0.0,15
5536492,189104,24,1,30790.41,6322.0,8546.4,62309.4,39676.7,157.17,19845.27,5720.31,14739.0,19746.06,7201.82,27406.8,0.0,1.0,0.0,0,1,1,1,56.0,0.0,30
1106595,122093,12,1,31290.25,17992.2,5495.5,44899.0,43173.0,170.57,19587.04,3893.18,13615.0,7088.17,5811.77,15929.9,0.0,0.0,0.0,0,1,1,4,44.0,0.0,15
11960914,121146,24,1,31574.62,8547.1,7781.1,99693.7,31285.1,262.35,17661.21,23072.92,5297.0,25023.03,32423.78,5835.9,0.0,1.0,0.0,0,0,1,3,49.0,0.0,26
10248335,274314,36,1,36795.83,-5851.2,8008.36,137601.6,8795.3,177.27,50629.54,27471.56,17748.0,38999.43,42353.03,27235.8,0.0,1.0,1.0,0,0,1,4,30.0,0.0,81
3711710,199396,24,1,47494.2,13240.5,17151.74,127729.3,65706.3,164.57,55613.36,36532.11,117319.0,58699.36,42876.77,91708.1,0.0,1.0,0.0,0,0,0,1,46.0,1.0,63
11270070,33956,12,1,30591.26,8093.9,2868.65,50918.5,16386.3,125.62,15494.21,4789.67,13115.0,15809.15,17515.98,9748.2,0.0,1.0,0.0,0,0,1,4,41.0,0.0,44
5345309,59591,12,1,37160.94,14438.2,10058.56,123203.6,28162.9,181.2,19148.7,20084.33,29848.0,36020.8,28455.65,7719.3,0.0,0.0,0.0,0,0,1,5,22.0,0.0,28
13566770,227187,24,1,38272.57,16502.0,15022.34,132089.9,31773.5,129.8,29463.22,41086.97,66734.0,39282.25,11034.23,27093.3,0.0,1.0,0.0,0,0,2,3,32.0,0.0,28
13825357,58483,12,1,18409.83,6810.0,5082.38,52279.0,21213.7,137.57,11938.75,5302.76,6886.0,12089.26,4477.73,10835.6,0.0,1.0,0.0,0,1,1,0,52.0,0.0,30
7206619,203982,36,1,40389.18,10440.6,8821.07,130603.8,39249.3,183.26,21319.29,31268.88,2879.0,19247.28,13110.41,15477.7,0.0,0.0,0.0,0,1,1,5,53.0,0.0,26
8774313,230002,36,1,33005.61,8506.4,16764.36,65668.5,47279.2,180.0,22536.87,34570.87,19870.0,17812.16,23464.7,14648.5,0.0,0.0,0.0,0,1,0,5,53.0,0.0,36
4531246,164573,48,1,38753.64,16946.8,15775.59,122063.2,59890.2,194.4,22794.26,34937.76,68092.0,39635.59,27271.78,18209.7,0.0,0.0,0.0,0,0,0,6,41.0,1.0,75
14241667,247936,24,1,61930.0,18472.3,19368.19,148867.3,54251.5,177.99,64256.64,62902.0,68624.0,69377.13,47204.04,68330.3,0.0,1.0,0.0,0,1,1,2,40.0,0.0,22
1037266,69817,24,1,50469.29,787.2,10438.0,139383.9,19603.8,167.02,59032.55,35701.36,74461.0,55134.78,46293.61,31275.3,0.0,1.0,0.0,0,0,1,4,54.0,0.0,58
2418559,142589,48,1,27983.39,7648.3,2794.62,85919.8,28134.3,192.55,15635.8,4439.2,13475.0,14280.38,6861.14,16020.9,0.0,0.0,0.0,0,0,1,4,49.0,0.0,60
3900301,195217,48,1,46778.01,11178.0,12815.19,84470.9,27532.5,222.49,21766.71,5139.91,14257.0,31948.62,12102.72,16647.7,0.0,0.0,0.0,0,0,0,3,50.0,0.0,31
12388335,181917,24,1,30234.71,19406.7,10625.03,56092.3,43581.5,172.16,15440.43,24313.01,12328.0,12516.22,9729.98,6394.0,0.0,0.0,0.0,0,1,1,0,49.0,0.0,25
8967086,161796,48,1,32520.74,10608.9,4233.14,34577.9,26415.8,107.73,14764.86,3431.57,11576.0,6842.63,4551.83,13168.3,0.0,0.0,0.0,0,0,1,0,51.0,0.0,15
1535440,193690,12,1,49700.12,12630.6,18127.46,117480.2,30274.8,172.25,33002.25,33216.31,106764.0,40667.34,30106.25,15968.9,0.0,0.0,0.0,0,0,1,4,47.0,0.0,16
3770609,55070,12,1,42174.9,8128.1,6609.7,127483.1,25699.5,250.96,21951.08,32458.75,18923.0,46419.81,34770.95,33831.9,0.0,1.0,0.0,0,1,1,2,57.0,0.0,67
5312754,158536,36,1,58307.17,3790.2,22157.7,161216.9,92851.2,179.28,34004.4,32887.83,12058.0,59849.29,48421.22,18999.7,0.0,0.0,1.0,0,1,0,6,44.0,0.0,66
2493518,187139,24,1,46348.44,397.5,11146.12,126494.2,39633.4,161.11,26887.41,27938.55,53007.0,22210.34,24687.85,5721.8,0.0,0.0,1.0,0,0,1,7,47.0,1.0,78
14652170,200167,48,1,45354.66,13543.7,16153.04,74799.9,59705.5,168.31,21042.11,6754.16,52468.0,43099.19,25905.92,16404.3,0.0,0.0,0.0,0,1,1,6,57.0,1.0,77
1949967,105997,24,1,23703.33,8473.8,3262.69,30838.1,30704.7,102.6,8326.27,2772.54,10542.0,6991.17,3959.82,8896.6,0.0,0.0,0.0,0,1,1,0,53.0,0.0,34
6078818,103288,24,1,35318.2,14081.7,4764.2,53794.0,36367.5,129.99,13338.18,2723.84,1331.0,11805.54,8404.89,9512.2,0.0,0.0,0.0,0,1,1,6,29.0,0.0,26
2445300,201797,36,1,51278.38,14360.3,11026.28,121351.2,28850.7,385.58,48335.96,30428.79,17208.0,43247.94,43535.08,14781.8,0.0,1.0,0.0,0,1,1,3,40.0,0.0,55
406562,104478,24,1,33121.54,2699.2,10964.7,135142.8,41693.1,118.88,14570.3,19760.89,5696.0,33485.03,27149.94,7823.2,0.0,1.0,0.0,0,0,1,0,28.0,0.0,76
12663377,127223,12,1,59887.49,-754.7,17848.24,123224.2,28103.1,225.4,47761.4,38686.25,15508.0,57223.88,35700.49,27161.2,0.0,0.0,1.0,0,0,1,4,38.0,0.0,61
12649404,27400,12,1,42258.29,4614.9,5887.14,59462.7,24816.5,170.37,17759.88,4742.87,16736.0,36310.66,18118.27,13261.4,0.0,0.0,0.0,0,0,1,1,47.0,0.0,30
15940662,253645,36,1,55530.29,7792.9,18018.27,132814.9,27837.3,169.8,52677.12,49195.44,23788.0,61256.23,24780.11,47952.5,0.0,1.0,0.0,0,0,0,6,23.0,0.0,94
